model,window,scene,gt_area,quartile,found
adamiak-v2,24,Yakima-Toppenish_02_20260509,194.90107352365354,Q3,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,176.1859038507487,Q2,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,147.18353060616937,Q1,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,232.00543500191998,Q4,1
adamiak-v2,24,Yakima-Toppenish_02_20260509,181.1503687867856,Q2,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,192.2384723393537,Q3,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,210.84004904096165,Q3,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,172.53094940834603,Q1,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,184.5038241244377,Q2,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,146.29262951734952,Q1,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,191.0220613222393,Q2,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,226.42839885498688,Q4,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,282.11722797044786,Q4,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,217.52169046820782,Q3,1
adamiak-v2,24,Yakima-Toppenish_02_20260509,241.701712283095,Q4,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,178.07596657323302,Q2,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,169.17714464550954,Q1,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,229.92733668337945,Q4,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,171.5684038192311,Q1,0
adamiak-v2,24,Yakima-Toppenish_02_20260509,182.98202484438661,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,145.86846484275696,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,129.5296210411384,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,126.9759401800402,Q1,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,228.03593548278772,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,105.688500807601,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,209.355089230281,Q3,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,243.9231758356245,Q4,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,181.0904390590335,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,121.26222700693208,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,235.54756593511055,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,193.93103826523875,Q2,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,244.0928590834959,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,141.30597910838569,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,200.77244679503778,Q3,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,192.010371220071,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,193.25622862431985,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,190.20235387646244,Q2,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,196.51756792675587,Q3,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,179.68990388861533,Q2,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,198.43163211217166,Q3,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,149.358536491089,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,197.55048848507352,Q3,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,200.41596176352152,Q3,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,215.65799026022526,Q4,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,162.68820589507231,Q1,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,223.01124617642307,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,176.52541037516798,Q2,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,235.6484463122499,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,211.03391450338165,Q3,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,187.86797803261848,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,205.07897810597612,Q3,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,180.9841745198543,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,242.48342756799718,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,243.04123572512435,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,193.88578930942083,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,210.42852577398853,Q3,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,180.86553233947768,Q2,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,228.83990675277855,Q4,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,215.36182278244388,Q4,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,175.7543110575513,Q1,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,204.42392365472622,Q3,0
adamiak-v2,24,Yakima-Toppenish_04_20260620,124.75589819616289,Q1,1
adamiak-v2,24,Yakima-Toppenish_04_20260620,149.71487500749276,Q1,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,152.10748587516392,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,126.69875674185549,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,132.69874668358193,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,172.74515050278845,Q2,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,177.08568506145343,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,122.94901629150806,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,212.2163942403484,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,176.32195851725322,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,199.34525623733307,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,146.5164898655675,Q2,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,118.5416129847273,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,198.09771183764101,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,192.36013886297303,Q3,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,143.1479008452051,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,119.9754427382134,Q1,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,112.29590306756944,Q1,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,142.77969404841707,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,131.23547991562276,Q1,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,178.42406827896568,Q3,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,251.3528988800513,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,226.11926630049743,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,195.09863918075288,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,208.4339104798693,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,245.65269447739044,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,169.54778308556496,Q2,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,192.7119648746277,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,141.10888810191926,Q1,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,184.46536670252348,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,189.18836867177316,Q3,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,144.79134625838407,Q1,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,145.61618809682014,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,196.76534008124256,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,207.55981690268945,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,172.01127021202626,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,171.25420445934475,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,237.61023502450365,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,213.4420783961851,Q4,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,186.2241444939622,Q3,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,181.6234114692646,Q3,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,176.31652571667098,Q2,1
adamiak-v2,24,auburn-snoqualmie_03_20260614,231.98551421654375,Q4,0
adamiak-v2,24,auburn-snoqualmie_03_20260614,209.41438205139158,Q4,1
adamiak-v2,24,blaine-bellingham_02_20260528,262.2558452856893,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,158.44912325000564,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,183.4070281897883,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,193.55618627635795,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,212.56000865378545,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,222.14401542248459,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,114.93755848043476,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,115.78229423123851,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,129.73315035366016,Q2,1
adamiak-v2,24,blaine-bellingham_02_20260528,126.7695810205085,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,236.1806338370915,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,104.03102781233522,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,190.35152031790784,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,202.88338875535962,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,198.86800013736107,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,197.07763163969628,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,170.5129570760946,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,204.4283912921516,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,217.89881944819453,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,117.01142952163207,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,190.70843439297587,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,210.00458231999949,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,175.09174389708727,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,180.7243648422481,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,262.7299181952745,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,180.66279147547084,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,207.7807780208783,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,252.0385913312551,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,171.86782886304027,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,156.30079089704367,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,197.21189506077155,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,107.51959767348552,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,88.51033943088537,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,162.09514519949983,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,211.9681694812768,Q4,0
adamiak-v2,24,blaine-bellingham_02_20260528,197.43715318478093,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,188.99089425098904,Q3,0
adamiak-v2,24,blaine-bellingham_02_20260528,168.5362993487873,Q2,1
adamiak-v2,24,blaine-bellingham_02_20260528,115.753298680937,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,102.57428740193181,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,102.18611897778317,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,104.2719166496705,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,143.9020724165011,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,155.95580400853316,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,170.12734630850628,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,114.03385340724357,Q1,1
adamiak-v2,24,blaine-bellingham_02_20260528,92.55759254194209,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,122.68397804595946,Q2,0
adamiak-v2,24,blaine-bellingham_02_20260528,98.5523492742823,Q1,0
adamiak-v2,24,blaine-bellingham_02_20260528,125.73393875791724,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,179.69314945777296,Q4,0
adamiak-v2,24,blaine-bellingham_03_20260504,193.00505948722818,Q4,1
adamiak-v2,24,blaine-bellingham_03_20260504,178.17751998427462,Q3,0
adamiak-v2,24,blaine-bellingham_03_20260504,136.8313269572234,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,166.39623953622154,Q3,0
adamiak-v2,24,blaine-bellingham_03_20260504,223.26527528669976,Q4,0
adamiak-v2,24,blaine-bellingham_03_20260504,189.8942537128951,Q4,0
adamiak-v2,24,blaine-bellingham_03_20260504,194.45529393547145,Q4,1
adamiak-v2,24,blaine-bellingham_03_20260504,180.30300082389294,Q4,0
adamiak-v2,24,blaine-bellingham_03_20260504,160.57084448930254,Q3,1
adamiak-v2,24,blaine-bellingham_03_20260504,141.83861893608992,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,167.3419529257444,Q3,0
adamiak-v2,24,blaine-bellingham_03_20260504,213.4044417706572,Q4,0
adamiak-v2,24,blaine-bellingham_03_20260504,138.506028991224,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,141.5635394489372,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,115.27773092248039,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,112.49259032050927,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,114.19181322708211,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,152.18539651733107,Q3,0
adamiak-v2,24,blaine-bellingham_03_20260504,131.10324279768318,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,96.9999513165094,Q1,1
adamiak-v2,24,blaine-bellingham_03_20260504,111.18534351617564,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,154.57536325012768,Q3,0
adamiak-v2,24,blaine-bellingham_03_20260504,119.39447301483597,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,142.4506655813675,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,138.13478524582297,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,128.97375663170337,Q1,0
adamiak-v2,24,blaine-bellingham_03_20260504,145.96413941265502,Q2,0
adamiak-v2,24,blaine-bellingham_03_20260504,166.6474953691846,Q3,1
adamiak-v2,24,spokane-i90_01_20260622,165.201270517855,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,166.8563110024652,Q3,1
adamiak-v2,24,spokane-i90_01_20260622,192.56142890462374,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,152.14123888649138,Q3,1
adamiak-v2,24,spokane-i90_01_20260622,104.19215775904837,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,91.27449664685898,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,132.90697094522616,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,106.00773349740545,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,161.98219535619458,Q3,1
adamiak-v2,24,spokane-i90_01_20260622,174.30138107894012,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,100.14366407026148,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,102.12009932855332,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,97.07482157325386,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,82.31932394819796,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,103.97951970096598,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,101.2368749976568,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,95.56900356587136,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,91.33220983039115,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,104.09136060492357,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,96.32965509546275,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,102.28034256817807,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,92.95447731641582,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,108.51243635715984,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,108.28052698533287,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,94.2272639736726,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,100.50214582918639,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,143.72074516136635,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,186.95781882026964,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,165.5536494948817,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,216.57015768307036,Q4,1
adamiak-v2,24,spokane-i90_01_20260622,216.45279327065973,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,212.71566199023525,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,205.1740576508971,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,175.96802852684678,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,165.8540811016414,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,167.92376438118745,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,142.149661816009,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,135.8846319563024,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,154.2232076913762,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,117.84368527718118,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,121.9043259415419,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,113.85861574847104,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,105.36268452092037,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,101.58495214790644,Q1,0
adamiak-v2,24,spokane-i90_01_20260622,114.21652292152906,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,192.65328681440988,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,235.3391776977053,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,205.0224161507283,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,185.64844643928672,Q4,0
adamiak-v2,24,spokane-i90_01_20260622,218.53645156491038,Q4,1
adamiak-v2,24,spokane-i90_01_20260622,149.68221293687776,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,131.98322421971437,Q3,0
adamiak-v2,24,spokane-i90_01_20260622,107.90138982776348,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,128.96447961602345,Q2,0
adamiak-v2,24,spokane-i90_01_20260622,130.92170392084924,Q2,0
adamiak-v2,32,Centralia_01_20260511,229.35220712121335,Q4,0
adamiak-v2,32,Centralia_01_20260511,165.45558604016702,Q3,0
adamiak-v2,32,Centralia_01_20260511,166.8941765759756,Q3,0
adamiak-v2,32,Centralia_01_20260511,158.09430057340265,Q3,0
adamiak-v2,32,Centralia_01_20260511,155.87977677568745,Q2,1
adamiak-v2,32,Centralia_01_20260511,132.01970917430378,Q1,0
adamiak-v2,32,Centralia_01_20260511,136.8363715848087,Q1,1
adamiak-v2,32,Centralia_01_20260511,119.58464050127174,Q1,0
adamiak-v2,32,Centralia_01_20260511,136.2840472523064,Q1,0
adamiak-v2,32,Centralia_01_20260511,166.3491956665852,Q3,0
adamiak-v2,32,Centralia_01_20260511,155.33218151936592,Q2,0
adamiak-v2,32,Centralia_01_20260511,159.78628259469136,Q3,0
adamiak-v2,32,Centralia_01_20260511,138.8002825921205,Q1,1
adamiak-v2,32,Centralia_01_20260511,144.88337494752466,Q1,0
adamiak-v2,32,Centralia_01_20260511,153.549252715058,Q2,0
adamiak-v2,32,Centralia_01_20260511,151.41067038142796,Q2,1
adamiak-v2,32,Centralia_01_20260511,176.55841396696732,Q3,1
adamiak-v2,32,Centralia_01_20260511,154.14312102512835,Q2,0
adamiak-v2,32,Centralia_01_20260511,201.28742296000277,Q4,0
adamiak-v2,32,Centralia_01_20260511,156.2650470681342,Q3,0
adamiak-v2,32,Centralia_01_20260511,148.82607300920864,Q2,0
adamiak-v2,32,Centralia_01_20260511,138.62354102073104,Q1,1
adamiak-v2,32,Centralia_01_20260511,165.06740431255807,Q3,1
adamiak-v2,32,Centralia_01_20260511,172.11258616491423,Q3,0
adamiak-v2,32,Centralia_01_20260511,199.85065190395724,Q4,1
adamiak-v2,32,Centralia_01_20260511,169.10385687139336,Q3,0
adamiak-v2,32,Centralia_01_20260511,167.36860793584,Q3,0
adamiak-v2,32,Centralia_01_20260511,178.55248186965943,Q4,1
adamiak-v2,32,Centralia_01_20260511,207.79729593079597,Q4,0
adamiak-v2,32,Centralia_01_20260511,179.41367199964176,Q4,0
adamiak-v2,32,Centralia_01_20260511,185.68204753195616,Q4,1
adamiak-v2,32,Centralia_01_20260511,177.13598870771062,Q4,0
adamiak-v2,32,Centralia_01_20260511,157.7883005869082,Q3,0
adamiak-v2,32,Centralia_01_20260511,155.39953125902034,Q2,1
adamiak-v2,32,Centralia_01_20260511,179.42640411887893,Q4,0
adamiak-v2,32,Centralia_01_20260511,156.72728417051525,Q3,0
adamiak-v2,32,Centralia_01_20260511,144.31332463357725,Q1,0
adamiak-v2,32,Centralia_01_20260511,146.91427024973333,Q2,0
adamiak-v2,32,Centralia_01_20260511,151.14666569659767,Q2,1
adamiak-v2,32,Centralia_01_20260511,153.75529817820302,Q2,1
adamiak-v2,32,Centralia_01_20260511,141.01624396331036,Q1,0
adamiak-v2,32,Centralia_01_20260511,147.77712931059787,Q2,0
adamiak-v2,32,Centralia_01_20260511,146.43777317801386,Q2,0
adamiak-v2,32,Centralia_01_20260511,137.55446637626233,Q1,0
adamiak-v2,32,Centralia_01_20260511,179.96251604369604,Q4,0
adamiak-v2,32,Centralia_01_20260511,143.02731715689032,Q1,1
adamiak-v2,32,Centralia_01_20260511,143.06532210579212,Q1,0
adamiak-v2,32,Centralia_01_20260511,152.08014897342335,Q2,0
adamiak-v2,32,Centralia_01_20260511,136.99369235738206,Q1,0
adamiak-v2,32,Centralia_01_20260511,145.96047860145487,Q1,0
adamiak-v2,32,Centralia_01_20260511,183.54045575841536,Q4,0
adamiak-v2,32,Centralia_01_20260511,220.84839682169422,Q4,0
adamiak-v2,32,Centralia_01_20260511,211.0690020765362,Q4,0
adamiak-v2,32,Centralia_01_20260511,174.76383684465628,Q3,1
adamiak-v2,32,Centralia_01_20260511,180.0060222411182,Q4,0
adamiak-v2,32,Centralia_01_20260511,153.36556781068512,Q2,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,198.94531185801776,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,182.29660880624812,Q4,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,147.43916779967915,Q2,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,170.49736317916748,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,168.45959818834066,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,102.10964730362882,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,118.13311672985796,Q1,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,79.25830974981815,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,118.07365570076831,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,141.68263767529712,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,144.97766176699102,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,148.07996412221303,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,168.71605794854648,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,175.32648572373716,Q4,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,206.30931355981878,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,131.62342851090435,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,178.10448839248406,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,148.0543414327988,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,109.80171477115418,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,164.69493135385719,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,130.3960434615924,Q1,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,160.35136323029104,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,173.82268765764442,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,180.61413713962006,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,199.7973133425923,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,119.92073345481356,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,105.75916744619967,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,105.097888279749,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,120.12485890214558,Q1,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,109.56668374805243,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,98.0494151038671,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,146.94518611288265,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,159.27559221539468,Q3,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,175.18285061582677,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,199.22274338853902,Q4,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,184.01283361107744,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,174.6495681787961,Q4,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,204.72342900756135,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,241.08141561317916,Q4,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,236.5385273133063,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,219.30078177716481,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,185.29926893632364,Q4,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,147.000121077867,Q2,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,136.7043090715973,Q2,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,155.5975385645179,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,159.04620048632384,Q3,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,143.30090564613533,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,170.8598593557325,Q3,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,121.81987575977023,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,149.74110476607444,Q2,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,120.30323149116894,Q1,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,127.56032731287439,Q1,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,138.13255307003405,Q2,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,159.0029229657605,Q3,0
adamiak-v2,32,Tacoma-Centralia_01_20260429,154.1806549249067,Q3,1
adamiak-v2,32,Tacoma-Centralia_01_20260429,158.8682889058841,Q3,1
